id,price,qty,quote_qty,time,is_buyer_maker
1042552,114305.4,0.03,3429.162,1758598034895,true
1042553,114286.3,0.03,3428.589,1758598040791,true
1042554,114320.2,0.03,3429.606,1758598058021,true
1042555,114324.2,0.017,1943.5114,1758598060022,true
1042556,114324.3,0.001,114.3243,1758598060193,false
1042557,114334.8,0.008,914.6784,1758598079467,true
1042558,114334.8,0.001,114.3348,1758598083089,true
1042559,114334.9,0.001,114.3349,1758598085707,false
1042560,114321.9,0.03,3429.657,1758598091191,true
1042561,114327.7,0.03,3429.831,1758598121879,true
1042562,114300.7,0.018,2057.4126,1758598127066,true
1042563,114300.7,0.012,1371.6084,1758598127066,true
1042564,114284.9,0.03,3428.547,1758598160024,true
1042565,114284.5,0.001,114.2845,1758598160024,true
1042566,114274.9,0.008,914.1992,1758598163504,true
1042567,114274.9,0.004,457.0996,1758598163505,true
1042568,114274.9,0.012,1371.2988,1758598163505,true
1042569,114274.9,0.004,457.0996,1758598163509,true
1042570,114274.9,0.002,228.5498,1758598163510,true
1042571,114270.2,0.03,3428.106,1758598189599,true
1042572,114263.6,0.011,1256.8996,1758598193177,true
1042573,114263.6,0.019,2171.0084,1758598193180,true
1042574,114260.0,0.001,114.26,1758598203023,false
1042575,114303.5,0.02,2286.07,1758598229286,false
1042576,114303.6,0.005,571.518,1758598229286,false
1042577,114290.6,0.03,3428.718,1758598233242,true
1042578,114291.1,0.03,3428.733,1758598247744,true
1042579,114331.9,0.001,114.3319,1758598258368,false
1042580,114326.4,0.03,3429.792,1758598259692,true
1042581,114315.2,0.03,3429.456,1758598260447,true
1042582,114312.9,0.001,114.3129,1758598260473,false
1042583,114312.9,0.001,114.3129,1758598260543,false
1042584,114297.8,0.019,2171.6582,1758598262595,true
1042585,114297.8,0.011,1257.2758,1758598262595,true
1042586,114302.1,0.03,3429.063,1758598277696,true
1042587,114283.2,0.03,3428.496,1758598282526,true
1042588,114288.8,0.001,114.2888,1758598323020,true
1042589,114300.5,0.002,228.601,1758598332429,true
1042590,114290.5,0.01,1142.905,1758598343893,true
1042591,114314.7,0.023,2629.2381,1758598349233,true
1042592,114314.7,0.007,800.2029,1758598349242,true
1042593,114286.7,0.028,3200.0276,1758598353087,true
1042594,114286.7,0.002,228.5734,1758598353147,true
1042595,114280.1,0.001,114.2801,1758598353176,true
1042596,114301.2,0.03,3429.036,1758598381883,true
1042597,114301.2,0.001,114.3012,1758598381883,true
1042598,114292.4,0.03,3428.772,1758598382515,true
1042599,114334.8,0.022,2515.3656,1758598412036,true
1042600,114334.0,0.03,3430.02,1758598412036,true
1042601,114328.4,0.011,1257.6124,1758598412036,true
1042602,114325.4,0.012,1371.9048,1758598412036,true
1042603,114325.2,0.013,1486.2276,1758598412036,true
1042604,114325.1,0.044,5030.3044,1758598412036,true
1042605,114325.0,0.001,114.325,1758598412036,true
1042606,114300.9,0.002,228.6018,1758598417583,true
1042607,114300.9,0.004,457.2036,1758598417588,true
1042608,114300.9,0.002,228.6018,1758598417588,true
1042609,114300.9,0.006,685.8054,1758598417589,true
1042610,114300.9,0.005,571.5045,1758598417591,true
1042611,114300.9,0.005,571.5045,1758598417593,true
1042612,114286.3,0.006,685.7178,1758598419336,true
1042613,114286.3,0.002,228.5726,1758598419339,true
1042614,114286.3,0.017,1942.8671,1758598419344,true
1042615,114286.3,0.003,342.8589,1758598419349,true
1042616,114286.3,0.002,228.5726,1758598419353,true
1042617,114260.3,0.001,114.2603,1758598430118,true
1042618,114255.3,0.001,114.2553,1758598433961,false
1042619,114255.3,0.001,114.2553,1758598433961,false
1042620,114255.3,0.006,685.5318,1758598433992,false
1042621,114255.3,0.002,228.5106,1758598433994,false
1042622,114255.3,0.002,228.5106,1758598433996,false
1042623,114255.3,0.164,18737.8692,1758598434021,false
1042624,114263.7,0.011,1256.9007,1758598434033,false
1042625,114268.1,0.009,1028.4129,1758598434033,false
1042626,114268.1,0.008,914.1448,1758598434041,false
1042627,114268.3,0.003,342.8049,1758598434062,false
1042628,114268.3,0.015,1714.0245,1758598434098,false
1042629,114268.5,0.004,457.074,1758598434098,false
1042630,114273.9,0.003,342.8217,1758598434100,false
1042631,114280.0,0.011,1257.08,1758598434557,false
1042632,114289.1,0.011,1257.1801,1758598434906,false
1042633,114289.1,0.005,571.4455,1758598434907,false
1042634,114293.9,0.006,685.7634,1758598434907,false
1042635,114314.6,0.001,114.3146,1758598437421,false
1042636,114314.6,0.001,114.3146,1758598437465,true
1042637,114330.0,0.001,114.33,1758598472926,false
1042638,114342.9,0.03,3430.287,1758598477797,true
1042640,114338.4,0.03,3430.152,1758598480431,true
1042641,114313.3,0.03,3429.399,1758598483451,true
1042642,114311.1,0.003,342.9333,1758598483468,true
1042643,114281.2,0.03,3428.436,1758598492820,true
1042644,114270.8,0.03,3428.124,1758598501686,true
1042645,114270.8,0.001,114.2708,1758598501686,true
1042646,114267.7,0.001,114.2677,1758598503017,false
1042647,114293.5,0.03,3428.805,1758598532009,true
1042648,114279.9,0.005,571.3995,1758598548690,false
1042649,114273.5,0.03,3428.205,1758598557616,true
1042650,114303.5,0.005,571.5175,1758598603118,true
1042651,114293.1,0.03,3428.793,1758598608301,true
1042652,114289.0,0.001,114.289,1758598623021,true
1042653,114296.0,0.013,1485.848,1758598634812,false
1042654,114296.3,0.02,2285.926,1758598634812,false
1042655,114296.7,0.001,114.2967,1758598634812,false
1042656,114297.1,0.029,3314.6159,1758598634812,false
1042657,114297.3,0.021,2400.2433,1758598634812,false
1042658,114298.4,0.016,1828.7744,1758598634812,false
1042659,114290.1,0.03,3428.703,1758598674978,true
1042660,114286.4,0.03,3428.592,1758598675445,true
1042661,114265.2,0.03,3427.956,1758598681274,true
1042662,114265.2,0.001,114.2652,1758598681274,true
1042663,114264.9,0.002,228.5298,1758598682120,true
1042664,114264.7,0.001,114.2647,1758598682122,true
1042665,114254.7,0.001,114.2547,1758598683022,false
1042666,114258.4,0.021,2399.4264,1758598685051,false
1042667,114258.5,0.001,114.2585,1758598685051,false
1042668,114262.6,0.028,3199.3528,1758598685051,false
1042669,114262.7,0.028,3199.3556,1758598685051,false
1042670,114278.9,0.03,3428.367,1758598728375,true
1042671,114254.7,0.03,3427.641,1758598733650,true
1042672,114249.7,0.015,1713.7455,1758598734806,true
1042673,114249.7,0.028,3198.9916,1758598734881,true
1042674,114249.7,0.002,228.4994,1758598734905,true
1042675,114223.9,0.03,3426.717,1758598751511,true
1042677,114192.5,0.03,3425.775,1758598792479,true
1042678,114161.0,0.03,3424.83,1758598798862,true
1042679,114151.4,0.002,228.3028,1758598805103,true
1042680,114151.3,0.003,342.4539,1758598806503,true
1042681,114140.9,0.001,114.1409,1758598821735,false
1042682,114177.3,0.002,228.3546,1758598842896,false
1042683,114177.4,0.021,2397.7254,1758598842896,false
1042684,114177.6,0.044,5023.8144,1758598842896,false
1042685,114177.7,0.033,3767.8641,1758598842896,false
1042686,114188.4,0.007,799.3188,1758598860148,true
1042687,114211.7,0.03,3426.351,1758598879497,true
1042688,114188.5,0.002,228.377,1758598894083,true
1042689,114188.5,0.002,228.377,1758598894108,true
1042690,114188.5,0.004,456.754,1758598894110,true
1042691,114188.5,0.016,1827.016,1758598894118,true
1042692,114188.5,0.006,685.131,1758598894118,true
1042693,114188.1,0.001,114.1881,1758598894120,true
1042694,114184.9,0.001,114.1849,1758598906497,false
1042695,114188.3,0.008,913.5064,1758598945064,false
1042696,114188.2,0.03,3425.646,1758598950771,true
1042697,114235.7,0.001,114.2357,1758598993741,false
1042698,114254.3,0.03,3427.629,1758598998966,true
1042699,114222.5,0.007,799.5575,1758599024689,true
1042700,114222.5,0.023,2627.1175,1758599024690,true
1042701,114203.8,0.03,3426.114,1758599025926,true
1042702,114225.7,0.002,228.4514,1758599033578,false
1042703,114225.7,0.002,228.4514,1758599033579,false
1042704,114222.8,0.03,3426.684,1758599038134,true
1042705,114205.3,0.001,114.2053,1758599042818,true
1042706,114205.3,0.001,114.2053,1758599042818,true
1042707,114201.9,0.03,3426.057,1758599050254,true
1042708,114179.0,0.023,2626.117,1758599055431,true
1042709,114179.0,0.007,799.253,1758599055443,true
1042710,114174.2,0.001,114.1742,1758599088355,true
1042711,114176.9,0.004,456.7076,1758599089013,false
1042712,114141.7,0.002,228.2834,1758599094373,true
1042713,114187.6,0.006,685.1256,1758599121209,true
1042714,114187.6,0.003,342.5628,1758599121210,true
1042715,114187.6,0.021,2397.9396,1758599121211,true
1042716,114166.0,0.002,228.332,1758599125467,true
1042717,114166.0,0.002,228.332,1758599125469,true
1042718,114166.0,0.002,228.332,1758599125475,true
1042719,114166.0,0.002,228.332,1758599125478,true
1042720,114145.0,0.03,3424.35,1758599135017,true
1042721,114130.2,0.001,114.1302,1758599140881,false
1042722,114135.9,0.022,2510.9898,1758599140881,false
1042723,114137.0,0.028,3195.836,1758599140881,false
1042724,114164.3,0.001,114.1643,1758599141903,true
1042725,114175.6,0.001,114.1756,1758599143553,false
1042726,114179.3,0.008,913.4344,1758599143553,false
1042727,114201.7,0.001,114.2017,1758599161168,true
1042728,114201.8,0.004,456.8072,1758599170521,true
1042730,114345.0,0.001,114.345,1758599280454,false
1042731,114337.2,0.001,114.3372,1758599283023,true
1042732,114351.4,0.001,114.3514,1758599296340,false
1042733,114368.5,0.007,800.5795,1758599331337,false
1042734,114368.6,0.02,2287.372,1758599331337,false
1042735,114368.9,0.024,2744.8536,1758599331337,false
1042736,114369.1,0.044,5032.2404,1758599331337,false
1042737,114369.3,0.096,10979.4528,1758599331337,false
1042738,114370.5,0.001,114.3705,1758599331337,false
1042739,114372.3,0.001,114.3723,1758599331337,false
1042740,114375.8,0.007,800.6306,1758599331337,false
1042741,114359.7,0.03,3430.791,1758599412423,true
1042742,114380.0,0.001,114.38,1758599469948,false
1042743,114387.8,0.402,45983.8956,1758599471269,true
1042744,114387.8,0.101,11553.1678,1758599471277,true
1042745,114387.8,0.144,16471.8432,1758599471278,true
1042746,114387.8,0.008,915.1024,1758599471278,true
1042747,114387.8,0.122,13955.3116,1758599471278,true
1042748,114387.8,0.608,69547.7824,1758599471282,true
1042749,114387.8,0.165,18873.987,1758599471284,true
1042750,114387.8,0.101,11553.1678,1758599471284,true
1042751,114387.8,0.019,2173.3682,1758599471289,true
1042752,114387.8,0.014,1601.4292,1758599471291,true
1042753,114387.8,0.316,36146.5448,1758599471298,true
1042754,114387.3,0.012,1372.6476,1758599471367,true
1042755,114387.3,0.012,1372.6476,1758599471377,true
1042756,114387.3,0.006,686.3238,1758599471379,true
1042757,114400.0,0.001,114.4,1758599481031,false
1042758,114406.8,0.001,114.4068,1758599481031,false
1042759,114407.6,0.001,114.4076,1758599481031,false
1042760,114408.0,0.001,114.408,1758599481031,false
1042761,114408.7,0.019,2173.7653,1758599481031,false
1042762,114410.4,0.002,228.8208,1758599481031,false
1042763,114400.2,0.001,114.4002,1758599484541,true
1042764,114382.6,0.001,114.3826,1758599491241,false
1042765,114388.7,0.001,114.3887,1758599492413,false
1042766,114355.3,0.002,228.7106,1758599533027,true
1042767,114351.5,0.027,3087.4905,1758599533038,true
1042768,114330.3,0.014,1600.6242,1758599556571,false
1042769,114340.8,0.002,228.6816,1758599556822,false
1042770,114340.8,0.031,3544.5648,1758599556822,false
1042771,114373.0,0.001,114.373,1758599627570,false
1042772,114343.3,0.01,1143.433,1758599688813,true
1042773,114343.3,0.01,1143.433,1758599688814,true
1042774,114343.3,0.01,1143.433,1758599688814,true
1042775,114331.5,0.001,114.3315,1758599689975,false
1042776,114331.5,0.003,342.9945,1758599689975,false
1042777,114361.3,0.021,2401.5873,1758599696604,true
1042778,114361.2,0.02,2287.224,1758599696604,true
1042779,114354.3,0.01,1143.543,1758599696605,true
1042780,114353.5,0.017,1944.0095,1758599696605,true
1042781,114366.0,0.005,571.83,1758599739980,true
1042782,114361.1,0.01,1143.611,1758599826572,true
1042783,114309.1,0.001,114.3091,1758599832321,true
1042784,114286.3,0.03,3428.589,1758599856457,true
1042785,114263.5,0.03,3427.905,1758599859963,true
1042786,114239.5,0.001,114.2395,1758599872032,true
1042787,114206.6,0.001,114.2066,1758599883020,false
1042788,114206.5,0.03,3426.195,1758599884166,true
1042789,114200.0,0.001,114.2,1758599884523,true
1042790,114203.8,0.021,2398.2798,1758599916940,false
1042791,114203.8,0.02,2284.076,1758599916940,false
1042792,114203.9,0.009,1027.8351,1758599916940,false
1042794,114261.9,0.001,114.2619,1758599962750,false
1042795,114299.6,0.001,114.2996,1758600003029,true
1042796,114300.8,0.096,10972.8768,1758600064030,false
1042797,114400.0,0.001,114.4,1758600133718,false
1042798,114412.2,0.001,114.4122,1758600179503,false
1042799,114395.1,0.03,3431.853,1758600219001,true
1042800,114374.2,0.03,3431.226,1758600220861,true
1042801,114365.6,0.011,1258.0216,1758600245719,true
1042802,114365.6,0.011,1258.0216,1758600245719,true
1042803,114365.6,0.008,914.9248,1758600245719,true
1042804,114355.3,0.019,2172.7507,1758600252632,true
1042805,114333.8,0.002,228.6676,1758600257951,true
1042806,114325.0,0.001,114.325,1758600260384,false
1042807,114325.1,0.019,2172.1769,1758600260384,false
1042808,114325.2,0.026,2972.4552,1758600260384,false
1042809,114325.3,0.02,2286.506,1758600260384,false
1042810,114361.8,0.002,228.7236,1758600319968,false
1042811,114352.2,0.002,228.7044,1758600335039,true
1042812,114343.2,0.013,1486.4616,1758600387994,true
1042813,114343.2,0.017,1943.8344,1758600387995,true
1042814,114331.9,0.011,1257.6509,1758600395308,true
1042815,114331.9,0.015,1714.9785,1758600395380,true
1042816,114331.9,0.004,457.3276,1758600395399,true
1042817,114320.2,0.021,2400.7242,1758600405785,true
1042818,114317.4,0.012,1371.8088,1758600405785,true
1042819,114317.2,0.017,1943.3924,1758600405785,true
1042821,114344.1,0.011,1257.7851,1758600529860,true
1042822,114344.1,0.011,1257.7851,1758600529860,true
1042823,114344.1,0.008,914.7528,1758600529860,true
1042824,114317.2,0.004,457.2688,1758600559623,true
1042825,114288.3,0.03,3428.649,1758600575391,true
1042826,114259.7,0.011,1256.8567,1758600575664,true
1042827,114259.3,0.003,342.7779,1758600575664,true
1042828,114259.3,0.008,914.0744,1758600575664,true
1042829,114257.4,0.011,1256.8314,1758600575664,true
1042830,114255.1,0.011,1256.8061,1758600575664,true
1042831,114251.0,0.005,571.255,1758600575664,true
1042832,114251.0,0.009,1028.259,1758600575664,true
1042833,114251.0,0.011,1256.761,1758600575664,true
1042834,114230.5,0.014,1599.227,1758600575785,true
1042835,114225.8,0.011,1256.4838,1758600575785,true
1042836,114224.9,0.007,799.5743,1758600575785,true
1042837,114223.3,0.003,342.6699,1758600577065,true
1042838,114214.8,0.03,3426.444,1758600582365,true
1042839,114230.6,0.001,114.2306,1758600603027,false
1042840,114229.1,0.011,1256.5201,1758600608136,true
1042841,114229.1,0.011,1256.5201,1758600608136,true
1042842,114229.1,0.006,685.3746,1758600608136,true
1042843,114229.1,0.002,228.4582,1758600608136,true
1042844,114200.6,0.03,3426.018,1758600613004,true
1042845,114200.0,0.001,114.2,1758600613004,true
1042848,114152.1,0.001,114.1521,1758600652349,true
1042850,114150.0,0.001,114.15,1758600656175,true
1042851,114161.8,0.011,1255.7798,1758600704580,true
1042852,114161.8,0.011,1255.7798,1758600704580,true
1042853,114161.8,0.008,913.2944,1758600704580,true
1042854,114138.3,0.03,3424.149,1758600715804,true
1042855,114121.4,0.03,3423.642,1758600725073,true
1042856,114133.1,0.001,114.1331,1758600782572,true
1042857,114132.9,0.011,1255.4619,1758600785175,true
1042858,114132.9,0.011,1255.4619,1758600785175,true
1042859,114132.9,0.008,913.0632,1758600785175,true
1042860,114115.4,0.004,456.4616,1758600790522,true
1042861,114115.4,0.002,228.2308,1758600790523,true
1042862,114115.4,0.003,342.3462,1758600790527,true
1042863,114115.4,0.002,228.2308,1758600790529,true
1042864,114115.4,0.011,1255.2694,1758600790535,true
1042865,114115.4,0.008,912.9232,1758600790535,true
1042866,114095.2,0.03,3422.856,1758600795232,true
1042867,114094.8,0.019,2167.8012,1758600795232,true
1042868,114083.8,0.011,1254.9218,1758600831802,true
1042869,114081.2,0.011,1254.8932,1758600831802,true
1042870,114076.8,0.019,2167.4592,1758600831802,true
1042871,114076.7,0.002,228.1534,1758600831802,true
1042872,114076.5,0.03,3422.295,1758600845668,true
1042873,114075.6,0.013,1482.9828,1758600845668,true
1042874,114081.9,0.011,1254.9009,1758600879828,true
1042875,114081.9,0.011,1254.9009,1758600879828,true
1042876,114081.9,0.008,912.6552,1758600879828,true
1042878,114053.5,0.017,1938.9095,1758600915221,true
1042879,114038.6,0.001,114.0386,1758600942802,false
1042880,114038.5,0.003,342.1155,1758600953082,true
1042881,114036.4,0.001,114.0364,1758600963024,false
1042882,114078.1,0.001,114.0781,1758601015341,true
1042883,114077.1,0.007,798.5397,1758601021183,true
1042884,114077.1,0.011,1254.8481,1758601021183,true
1042885,114077.1,0.011,1254.8481,1758601021184,true
1042886,114077.1,0.001,114.0771,1758601021184,true
1042887,114058.6,0.001,114.0586,1758601023022,true
1042888,114058.5,0.03,3421.755,1758601025052,true
1042889,114045.9,0.021,2394.9639,1758601031408,false
1042890,114046.0,0.022,2509.012,1758601031408,false
1042891,114046.2,0.03,3421.386,1758601031408,false
1042892,114046.3,0.175,19958.1025,1758601031408,false
1042893,114046.9,0.001,114.0469,1758601031408,false
1042894,114051.7,0.012,1368.6204,1758601031408,false
1042895,114054.3,0.011,1254.5973,1758601031408,false
1042896,114054.4,0.011,1254.5984,1758601031408,false
1042897,114055.5,0.02,2281.11,1758601031408,false
1042898,114091.0,0.03,3422.73,1758601105944,true
1042899,114082.8,0.03,3422.484,1758601268203,true
1042900,114082.0,0.002,228.164,1758601276916,false
1042901,114085.3,0.006,684.5118,1758601299862,true
1042902,114085.3,0.007,798.5971,1758601299863,true
1042903,114085.3,0.007,798.5971,1758601299864,true
1042904,114063.8,0.001,114.0638,1758601355691,true
1042905,114097.2,0.022,2510.1384,1758601471981,true
1042906,114087.5,0.006,684.525,1758601538252,true
1042907,114087.5,0.006,684.525,1758601538252,true
1042908,114087.5,0.006,684.525,1758601538252,true
1042909,114034.5,0.001,114.0345,1758601620844,true
1042910,114024.0,0.001,114.024,1758601623021,false
1042911,114000.2,0.004,456.0008,1758601647251,true
1042912,114012.9,0.018,2052.2322,1758601741082,true
1042913,114012.8,0.001,114.0128,1758601741082,true
1042914,114000.0,0.001,114.0,1758601763610,true
1042915,114000.0,0.001,114.0,1758601765356,true
1042916,114000.0,0.001,114.0,1758601774787,true
1042917,113992.7,0.001,113.9927,1758601780016,true
1042918,113987.1,0.006,683.9226,1758601782045,true
1042919,113986.0,0.001,113.986,1758601782050,true
1042920,113980.8,0.001,113.9808,1758601792684,true
1042921,113998.0,0.011,1253.978,1758601803505,true
1042922,113995.7,0.004,455.9828,1758601803505,true
1042923,113957.1,0.033,3760.5843,1758601909256,true
1042924,113957.1,0.011,1253.5281,1758601909257,true
1042925,113940.9,0.03,3418.227,1758601912061,true
1042926,113902.7,0.011,1252.9297,1758601944159,true
1042927,113902.7,0.011,1252.9297,1758601944159,true
1042928,113902.7,0.002,227.8054,1758601944162,true
1042929,113902.7,0.006,683.4162,1758601944165,true
1042930,113900.0,0.002,227.8,1758601944165,true
1042931,113867.0,0.001,113.867,1758601945340,true
1042932,113863.8,0.03,3415.914,1758601954068,true
1042933,113856.4,0.001,113.8564,1758601954077,true
1042934,113845.8,0.001,113.8458,1758601954108,true
1042935,113826.9,0.004,455.3076,1758601973024,true
1042936,113826.9,0.004,455.3076,1758601973024,true
1042937,113826.9,0.002,227.6538,1758601973024,true
1042938,113825.3,0.01,1138.253,1758601986163,false
1042939,113830.5,0.002,227.661,1758602003338,false
1042940,113830.5,0.002,227.661,1758602003340,false
1042941,113858.3,0.03,3415.749,1758602018359,true
1042942,113817.7,0.001,113.8177,1758602018724,true
1042943,113980.7,0.018,2051.6526,1758602160398,false
1042944,114071.9,0.01,1140.719,1758602210990,false
1042945,114060.8,0.001,114.0608,1758602223027,true
1042946,114073.5,0.001,114.0735,1758602224618,false
1042947,114085.4,0.001,114.0854,1758602225183,false
1042948,114109.8,0.001,114.1098,1758602233160,false
1042949,114107.8,0.001,114.1078,1758602240158,false
1042950,114107.9,0.007,798.7553,1758602279365,false
1042951,114107.9,0.002,228.2158,1758602279367,false
1042952,114107.9,0.004,456.4316,1758602279369,false
1042953,114107.9,0.003,342.3237,1758602279456,false
1042954,114107.9,0.007,798.7553,1758602279457,false
1042955,114107.9,0.002,228.2158,1758602279457,false
1042956,114134.9,0.001,114.1349,1758602290589,false
1042957,114160.5,0.003,342.4815,1758602354183,false
1042958,114183.5,0.001,114.1835,1758602374842,false
1042959,114195.8,0.001,114.1958,1758602376006,false
1042960,114200.0,0.001,114.2,1758602381450,false
1042961,114227.1,0.001,114.2271,1758602402537,true
1042962,114239.5,0.001,114.2395,1758602402937,true
1042963,114247.2,0.001,114.2472,1758602410119,false
1042964,114250.2,0.001,114.2502,1758602410189,false
1042965,114263.8,0.002,228.5276,1758602424225,false
1042966,114263.9,0.004,457.0556,1758602424225,false
1042967,114266.6,0.001,114.2666,1758602439870,false
1042968,114275.7,0.001,114.2757,1758602440213,false
1042969,114250.0,0.019,2170.75,1758602453297,false
1042970,114255.9,0.015,1713.8385,1758602453297,false
1042971,114274.0,0.001,114.274,1758602454003,false
1042972,114290.0,0.021,2400.09,1758602458476,true
1042973,114271.7,0.011,1256.9887,1758602458480,true
1042974,114269.1,0.012,1371.2292,1758602458480,true
1042975,114263.4,0.012,1371.1608,1758602458484,true
1042976,114259.6,0.013,1485.3748,1758602458484,true
1042977,114259.4,0.01,1142.594,1758602458484,true
1042978,114250.9,0.001,114.2509,1758602463731,true
1042979,114250.9,0.001,114.2509,1758602463731,true
1042980,114210.5,0.021,2398.4205,1758602473980,false
1042981,114210.6,0.175,19986.855,1758602473980,false
1042982,114216.4,0.001,114.2164,1758602474001,false
1042983,114228.1,0.012,1370.7372,1758602474147,false
1042984,114234.3,0.001,114.2343,1758602474147,false
1042985,114221.8,0.001,114.2218,1758602474325,false
1042986,114254.1,0.021,2399.3361,1758602474999,true
1042987,114251.2,0.022,2513.5264,1758602474999,true
1042988,114239.1,0.022,2513.2602,1758602475005,true
1042989,114235.3,0.012,1370.8236,1758602475005,true
1042990,114235.2,0.012,1370.8224,1758602475005,true
1042991,114198.0,0.022,2512.356,1758602477656,false
1042992,114200.8,0.021,2398.2168,1758602477656,false
1042993,114200.8,0.001,114.2008,1758602477656,false
1042994,114200.8,0.021,2398.2168,1758602477656,false
1042995,114200.9,0.001,114.2009,1758602477656,false
1042996,114203.6,0.022,2512.4792,1758602477665,false
1042997,114208.2,0.007,799.4574,1758602477667,false
1042998,114208.1,0.012,1370.4972,1758602477703,false
1042999,114208.4,0.018,2055.7512,1758602477703,false
1043000,114208.4,0.004,456.8336,1758602477713,false
1043001,114213.8,0.007,799.4966,1758602477713,false
1043002,114202.3,0.019,2169.8437,1758602486475,false
1043003,114202.4,0.001,114.2024,1758602486475,false
1043004,114195.3,0.03,3425.859,1758602508273,true
1043005,114173.5,0.001,114.1735,1758602513842,false
1043006,114173.6,0.013,1484.2568,1758602526047,false
1043007,114174.7,0.001,114.1747,1758602526118,false
1043008,114179.6,0.003,342.5388,1758602526118,false
1043009,114182.4,0.011,1256.0064,1758602526127,false
1043010,114182.6,0.001,114.1826,1758602526127,false
1043011,114182.6,0.011,1256.0086,1758602526138,false
1043012,114171.4,0.001,114.1714,1758602556804,false
1043013,114171.5,0.026,2968.459,1758602556804,false
1043014,114227.0,0.004,456.908,1758602696627,false
1043015,114243.9,0.001,114.2439,1758602931506,false
1043016,114289.3,0.019,2171.4967,1758602997990,false
1043017,114290.4,0.001,114.2904,1758603003022,true
1043018,114300.0,0.001,114.3,1758603004858,false
1043019,114313.7,0.001,114.3137,1758603018444,false
1043020,114324.3,0.001,114.3243,1758603095260,false
1043021,114334.9,0.001,114.3349,1758603162575,false
1043022,114335.0,0.001,114.335,1758603162578,false
1043023,114339.7,0.03,3430.191,1758603214008,true
1043024,114334.9,0.07,8003.443,1758603214008,true
1043025,114334.9,0.034,3887.3866,1758603227919,true
1043026,114335.0,0.001,114.335,1758603259841,false
1043027,114339.3,0.001,114.3393,1758603262083,false
1043028,114335.8,0.018,2058.0444,1758603328708,true
1043029,114345.6,0.001,114.3456,1758603459199,false
1043030,114345.7,0.001,114.3457,1758603459199,false
1043031,114351.4,0.001,114.3514,1758603459199,false
1043032,114351.4,0.013,1486.5682,1758603459199,false
1043033,114353.5,0.005,571.7675,1758603459199,false
1043034,114344.6,0.021,2401.2366,1758603473475,true
1043035,114364.4,0.001,114.3644,1758603495467,false
1043036,114372.9,0.001,114.3729,1758603540004,false
1043037,114374.3,0.001,114.3743,1758603546956,false
1043038,114377.9,0.001,114.3779,1758603547765,false
1043039,114377.8,0.001,114.3778,1758603557174,false
1043040,114383.1,0.001,114.3831,1758603558852,true
1043041,114395.9,0.001,114.3959,1758603603259,false
1043042,114400.0,0.001,114.4,1758603603636,false
1043043,114400.0,0.001,114.4,1758603603636,false
1043044,114415.0,0.001,114.415,1758603603895,false
1043045,114417.0,0.016,1830.672,1758603604334,false
1043046,114417.0,0.008,915.336,1758603604820,false
1043047,114417.0,0.008,915.336,1758603606464,false
1043048,114436.3,0.001,114.4363,1758603610765,false
1043049,114434.8,0.002,228.8696,1758603634871,false
1043050,114421.2,0.026,2974.9512,1758603639582,true
1043051,114421.2,0.004,457.6848,1758603639588,true
1043052,114455.0,0.001,114.455,1758603738044,false
1043053,114476.2,0.001,114.4762,1758603768913,false
1043054,114485.0,0.001,114.485,1758603768980,false
1043055,114499.5,0.003,343.4985,1758603775256,false
1043056,114498.1,0.003,343.4943,1758603791385,false
1043057,114497.7,0.003,343.4931,1758603807516,false
1043058,114482.7,0.002,228.9654,1758603818142,true
1043059,114482.7,0.002,228.9654,1758603818142,true
1043060,114482.7,0.002,228.9654,1758603818142,true
1043061,114482.7,0.02,2289.654,1758603818145,true
1043062,114482.7,0.002,228.9654,1758603818148,true
1043063,114482.7,0.002,228.9654,1758603818148,true
1043064,114467.6,0.003,343.4028,1758603823649,false
1043065,114433.5,0.001,114.4335,1758603838090,false
1043066,114429.4,0.003,343.2882,1758603839777,false
1043067,114425.1,0.003,343.2753,1758603855902,false
1043068,114416.3,0.001,114.4163,1758603856265,true
1043069,114398.6,0.003,343.1958,1758603872031,false
1043070,114409.5,0.003,343.2285,1758603888159,false
1043071,114406.0,0.002,228.812,1758603896653,true
1043072,114406.0,0.002,228.812,1758603896653,true
1043073,114406.0,0.002,228.812,1758603896653,true
1043074,114417.4,0.003,343.2522,1758603904297,false
1043075,114391.3,0.002,228.7826,1758603920425,false
1043076,114391.4,0.001,114.3914,1758603920425,false
1043077,114427.0,0.001,114.427,1758604024929,true
1043078,114427.6,0.003,343.2828,1758604056034,true
1043079,114411.4,0.019,2173.8166,1758604162024,false
1043080,114418.9,0.079,9039.0931,1758604162097,false
1043081,114471.6,0.002,228.9432,1758604194247,false
1043082,114458.9,0.004,457.8356,1758604195970,true
1043083,114468.6,0.001,114.4686,1758604262480,true
1043084,114460.9,0.001,114.4609,1758604304751,false
1043085,114468.0,0.02,2289.36,1758604308476,true
1043086,114471.1,0.001,114.4711,1758604316440,false
1043087,114500.0,0.001,114.5,1758604323265,false
1043088,114520.2,0.001,114.5202,1758604334448,false
1043089,114526.9,0.001,114.5269,1758604346624,false
1043090,114540.1,0.002,229.0802,1758604349055,true
1043091,114558.1,0.001,114.5581,1758604383022,true
1043092,114566.1,0.001,114.5661,1758604389098,false
1043093,114567.0,0.003,343.701,1758604389178,false
1043094,114571.9,0.023,2635.1537,1758604402775,true
