agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
1258969,114874.7,30.0,2190696,2190697,1758646593656,false
1258970,114880.4,30.0,2190698,2190698,1758646596686,false
1258971,114886.2,30.0,2190699,2190700,1758646599716,false
1258972,114897.7,30.0,2190701,2190702,1758646603047,false
1258973,114897.7,30.0,2190703,2190704,1758646606075,false
1258974,114897.6,2.0,2190705,2190705,1758646608120,true
1258975,114881.8,2.0,2190706,2190706,1758646609106,false
1258976,114884.5,28.0,2190707,2190707,1758646609106,false
1258977,114884.5,30.0,2190708,2190708,1758646612136,false
1258978,114888.3,30.0,2190709,2190709,1758646615167,false
1258979,114892.7,30.0,2190710,2190710,1758646618195,false
1258980,114892.7,30.0,2190711,2190711,1758646621225,false
1258981,114892.7,30.0,2190712,2190712,1758646624258,false
1258982,114892.6,40.0,2190713,2190714,1758646626577,true
1258983,114892.7,30.0,2190715,2190717,1758646627287,false
1258984,114892.7,30.0,2190718,2190720,1758646630316,false
1258985,114892.7,30.0,2190721,2190722,1758646633346,false
1258986,114892.6,17.0,2190723,2190724,1758646634498,true
1258987,114878.7,30.0,2190725,2190729,1758646636376,false
1258988,114878.7,2.0,2190730,2190730,1758646639407,false
1258989,114886.2,28.0,2190731,2190732,1758646639407,false
1258990,114895.8,30.0,2190733,2190734,1758646642436,false
1258991,114895.8,30.0,2190735,2190736,1758646645467,false
1258992,114895.8,30.0,2190737,2190737,1758646648496,false
1258993,114895.8,30.0,2190738,2190738,1758646651526,false
1258994,114895.8,30.0,2190739,2190739,1758646654556,false
1258995,114895.8,30.0,2190740,2190740,1758646657585,false
1258996,114895.8,30.0,2190741,2190741,1758646660615,false
1258997,114895.8,30.0,2190742,2190744,1758646663646,false
1258998,114895.8,30.0,2190745,2190745,1758646666676,false
1258999,114895.8,30.0,2190746,2190746,1758646669706,false
1259000,114895.8,30.0,2190747,2190748,1758646672735,false
1259001,114895.8,30.0,2190749,2190750,1758646675766,false
1259002,114895.8,30.0,2190751,2190752,1758646678796,false
1259003,114900.2,30.0,2190753,2190753,1758646681826,false
1259004,114900.2,30.0,2190754,2190754,1758646684856,false
1259005,114908.9,30.0,2190755,2190756,1758646687885,false
1259006,114908.9,30.0,2190757,2190758,1758646690915,false
1259007,114908.9,30.0,2190759,2190760,1758646693945,false
1259008,114908.9,30.0,2190761,2190762,1758646696976,false
1259009,114908.9,1.0,2190763,2190763,1758646697216,false
1259010,114920.7,1.0,2190764,2190764,1758646700006,false
1259011,114930.3,29.0,2190765,2190765,1758646700006,false
1259012,114930.3,30.0,2190766,2190766,1758646703035,false
1259013,114930.3,30.0,2190767,2190768,1758646706065,false
1259014,114930.2,2.0,2190769,2190769,1758646706937,true
1259015,114926.6,40.0,2190770,2190771,1758646707017,true
1259016,114926.6,6.0,2190772,2190773,1758646707174,true
1259017,114926.6,10.0,2190774,2190776,1758646707429,true
1259018,114904.6,1.0,2190777,2190777,1758646707535,true
1259019,114904.7,30.0,2190778,2190778,1758646709105,false
1259020,114904.7,30.0,2190779,2190779,1758646712126,false
1259021,114904.6,49.0,2190780,2190780,1758646713900,true
1259022,114893.8,30.0,2190781,2190781,1758646715157,false
1259023,114893.8,30.0,2190782,2190782,1758646718185,false
1259024,114893.8,2.0,2190783,2190783,1758646721216,false
1259025,114894.6,28.0,2190784,2190784,1758646721216,false
1259026,114894.6,30.0,2190785,2190787,1758646724246,false
1259027,114902.4,1.0,2190788,2190788,1758646779852,true
1259028,114902.4,26.0,2190789,2190790,1758646797285,true
1259029,114886.7,30.0,2190791,2190792,1758646797468,false
1259030,114886.6,40.0,2190793,2190795,1758646799093,true
1259031,114876.2,30.0,2190796,2190796,1758646800393,false
1259032,114870.2,40.0,2190797,2190799,1758646800438,true
1259033,114858.7,2.0,2190800,2190800,1758646803414,false
1259034,114859.3,28.0,2190801,2190801,1758646803414,false
1259035,114873.5,30.0,2190802,2190802,1758646806445,false
1259036,114886.2,30.0,2190803,2190804,1758646809474,false
1259037,114886.1,8.0,2190805,2190808,1758646810855,true
1259038,114886.1,4.0,2190809,2190812,1758646811066,true
1259039,114886.1,28.0,2190813,2190813,1758646811229,true
1259040,114886.2,30.0,2190814,2190815,1758646812504,false
1259041,114875.0,40.0,2190816,2190817,1758646813160,true
1259042,114875.1,30.0,2190818,2190818,1758646815535,false
1259043,114875.1,30.0,2190819,2190821,1758646818565,false
1259044,114872.9,1.0,2190822,2190822,1758646821470,true
1259045,114872.9,64.0,2190823,2190824,1758646821927,true
1259046,114852.2,30.0,2190825,2190825,1758646822015,false
1259047,114852.1,40.0,2190826,2190826,1758646822152,true
1259048,114842.1,30.0,2190827,2190828,1758646825045,false
1259049,114842.1,30.0,2190829,2190830,1758646828075,false
1259050,114842.1,30.0,2190831,2190832,1758646831104,false
1259051,114842.1,30.0,2190833,2190834,1758646834135,false
1259052,114842.0,2.0,2190835,2190835,1758646837128,true
1259053,114828.3,30.0,2190836,2190836,1758646837166,false
1259054,114823.1,40.0,2190837,2190837,1758646837170,true
1259055,114823.2,30.0,2190838,2190841,1758646840196,false
1259056,114823.2,30.0,2190842,2190843,1758646843224,false
1259057,114823.2,30.0,2190844,2190846,1758646846255,false
1259058,114823.2,30.0,2190847,2190848,1758646849285,false
1259059,114823.1,2.0,2190849,2190849,1758646851032,true
1259060,114812.6,1.0,2190850,2190850,1758646851032,true
1259061,114801.1,1.0,2190851,2190851,1758646851033,true
1259062,114793.7,24.0,2190852,2190853,1758646851033,true
1259063,114789.6,1.0,2190854,2190854,1758646851035,true
1259064,114789.5,1.0,2190855,2190855,1758646851035,true
1259065,114789.1,10.0,2190856,2190856,1758646851035,true
1259066,114798.6,2.0,2190857,2190857,1758646852314,false
1259067,114801.6,28.0,2190858,2190858,1758646852314,false
1259068,114802.5,30.0,2190859,2190860,1758646855344,false
1259069,114817.2,30.0,2190861,2190863,1758646858375,false
1259070,114817.2,30.0,2190864,2190865,1758646861408,false
1259071,114817.2,30.0,2190866,2190867,1758646864435,false
1259072,114817.2,30.0,2190868,2190870,1758646867464,false
1259073,114817.1,1.0,2190871,2190871,1758646869218,true
1259074,114817.1,1.0,2190872,2190872,1758646870184,true
1259075,114817.1,56.0,2190873,2190874,1758646884585,true
1259076,114795.5,40.0,2190875,2190875,1758646884706,true
1259077,114795.6,30.0,2190876,2190876,1758646884783,false
1259078,114795.6,30.0,2190877,2190878,1758646887686,false
1259079,114795.6,16.0,2190879,2190880,1758646890720,false
1259080,114796.1,14.0,2190881,2190881,1758646890720,false
1259081,114796.0,2.0,2190882,2190883,1758646891465,true
1259082,114778.1,1.0,2190884,2190884,1758646891523,true
1259083,114772.8,38.0,2190885,2190885,1758646891523,true
1259084,114778.7,13.0,2190886,2190888,1758646893745,false
1259085,114784.6,2.0,2190889,2190889,1758646893746,false
1259086,114785.5,15.0,2190890,2190890,1758646893746,false
1259087,114794.1,2.0,2190891,2190891,1758646907651,true
1259088,114774.0,30.0,2190892,2190892,1758646907841,false
1259089,114773.9,9.0,2190893,2190893,1758646908230,true
1259090,114773.9,31.0,2190894,2190894,1758646908340,true
1259091,114774.0,30.0,2190895,2190895,1758646910762,false
1259092,114774.0,30.0,2190896,2190896,1758646913785,false
1259093,114774.0,30.0,2190897,2190897,1758646916817,false
1259094,114774.0,30.0,2190898,2190899,1758646919845,false
1259095,114774.0,30.0,2190900,2190901,1758646922875,false
1259096,114774.0,30.0,2190902,2190904,1758646925906,false
1259097,114774.0,30.0,2190905,2190906,1758646928937,false
1259098,114774.0,30.0,2190907,2190908,1758646931966,false
1259099,114773.9,2.0,2190909,2190909,1758646933063,true
1259100,114750.1,40.0,2190910,2190912,1758646933121,true
1259101,114750.2,30.0,2190913,2190913,1758646934999,false
1259102,114750.1,21.0,2190914,2190915,1758646944480,true
1259103,114750.0,7.0,2190916,2190917,1758646944493,true
1259104,114742.4,5.0,2190918,2190918,1758646944545,true
1259105,114741.3,32.0,2190919,2190920,1758646944545,true
1259106,114741.4,30.0,2190921,2190923,1758646950746,false
1259107,114741.4,30.0,2190924,2190926,1758646953656,false
1259108,114741.4,21.0,2190927,2190928,1758646956473,false
1259109,114754.7,30.0,2190929,2190930,1758646959428,false
1259110,114754.7,30.0,2190931,2190932,1758646962296,false
1259111,114754.7,30.0,2190933,2190934,1758646965331,false
1259112,114754.6,40.0,2190935,2190937,1758646965633,true
1259113,114741.4,30.0,2190938,2190938,1758646968356,false
1259114,114741.3,1.0,2190939,2190939,1758646970780,true
1259115,114741.3,1.0,2190940,2190940,1758646971631,true
1259116,114741.3,1.0,2190941,2190941,1758646973806,true
1259117,114741.3,1.0,2190942,2190942,1758646974985,true
1259118,114741.3,36.0,2190943,2190943,1758646975120,true
1259119,114741.3,40.0,2190944,2190944,1758646977052,true
1259120,114741.3,14.0,2190945,2190945,1758646978595,true
1259121,114741.4,30.0,2190946,2190946,1758646990607,false
1259122,114741.4,30.0,2190947,2190949,1758646993527,false
1259123,114741.4,68.0,2190950,2190952,1758646993757,false
1259124,114759.6,2.0,2190953,2190953,1758646997457,true
1259125,114756.4,24.0,2190954,2190956,1758646997457,true
1259126,114741.4,30.0,2190957,2190957,1758647001646,false
1259127,114741.4,25.0,2190958,2190960,1758647004566,false
1259128,114744.1,5.0,2190961,2190961,1758647004566,false
1259129,114744.1,7.0,2190962,2190963,1758647007603,false
1259130,114747.0,23.0,2190964,2190964,1758647007603,false
1259131,114759.6,2.0,2190965,2190965,1758647035502,true
1259132,114741.4,30.0,2190966,2190967,1758647035715,false
1259133,114741.3,40.0,2190968,2190971,1758647035915,true
1259134,114741.3,1.0,2190972,2190972,1758647036038,true
1259135,114741.3,21.0,2190973,2190975,1758647036176,true
1259136,114723.6,30.0,2190976,2190976,1758647038613,false
1259137,114723.6,30.0,2190977,2190978,1758647041647,false
1259138,114727.1,30.0,2190979,2190979,1758647057146,false
1259139,114727.6,30.0,2190980,2190980,1758647060070,false
1259140,114727.6,30.0,2190981,2190981,1758647063095,false
1259141,114727.6,30.0,2190982,2190982,1758647066124,false
1259142,114727.6,30.0,2190983,2190983,1758647069155,false
1259143,114727.6,131.0,2190984,2190985,1758647071579,false
1259144,114733.2,1.0,2190986,2190986,1758647071583,false
1259145,114733.5,2.0,2190987,2190987,1758647087638,true
1259146,114723.5,1.0,2190988,2190988,1758647088297,true
1259147,114710.3,25.0,2190989,2190989,1758647088297,true
1259148,114709.1,1.0,2190990,2190990,1758647088297,true
1259149,114709.0,13.0,2190991,2190991,1758647088297,true
1259150,114709.5,30.0,2190992,2190992,1758647088497,false
1259151,114709.4,15.0,2190993,2190993,1758647088657,true
1259152,114709.4,25.0,2190994,2190994,1758647089181,true
1259153,114709.5,30.0,2190995,2190995,1758647091415,false
1259154,114709.5,30.0,2190996,2190996,1758647094446,false
1259155,114709.5,30.0,2190997,2191000,1758647097475,false
1259156,114709.5,30.0,2191001,2191001,1758647100505,false
1259157,114724.4,18.0,2191002,2191003,1758647103535,false
1259158,114725.2,1.0,2191004,2191004,1758647103535,false
1259159,114728.1,11.0,2191005,2191005,1758647103535,false
1259160,114728.1,30.0,2191006,2191007,1758647106565,false
1259161,114748.2,30.0,2191008,2191010,1758647117025,false
1259162,114748.2,30.0,2191011,2191011,1758647119946,false
1259163,114752.8,37.0,2191012,2191013,1758647133117,false
1259164,114759.7,26.0,2191014,2191016,1758647133225,false
1259165,114771.0,4.0,2191017,2191017,1758647133225,false
1259166,114770.9,2.0,2191018,2191018,1758647142781,true
1259167,114754.8,40.0,2191019,2191020,1758647142832,true
1259168,114754.9,30.0,2191021,2191024,1758647143023,false
1259169,114754.9,30.0,2191025,2191026,1758647145895,false
1259170,114754.9,30.0,2191027,2191027,1758647177810,false
1259171,114757.3,250.0,2191028,2191032,1758647177810,false
1259172,114771.2,1.0,2191033,2191033,1758647177935,false
1259173,114782.7,15.0,2191034,2191035,1758647177935,false
1259174,114786.9,8.0,2191036,2191036,1758647177935,false
1259175,114794.1,6.0,2191037,2191038,1758647177935,false
1259176,114782.5,40.0,2191039,2191040,1758647181771,true
1259177,114773.1,30.0,2191041,2191041,1758647181895,false
1259178,114773.1,30.0,2191042,2191042,1758647184927,false
1259179,114773.1,30.0,2191043,2191043,1758647187955,false
1259180,114773.1,2.0,2191044,2191044,1758647190985,false
1259181,114782.6,28.0,2191045,2191045,1758647190985,false
1259182,114782.5,20.0,2191046,2191049,1758647197466,true
1259183,114771.0,20.0,2191050,2191052,1758647197466,true
1259184,114770.9,30.0,2191053,2191053,1758647197716,false
1259185,114770.9,25.0,2191054,2191055,1758647200585,false
1259186,114771.1,5.0,2191056,2191056,1758647200585,false
1259187,114771.1,30.0,2191057,2191057,1758647203620,false
1259188,114771.1,30.0,2191058,2191058,1758647206644,false
1259189,114770.8,5.0,2191059,2191060,1758647208682,true
1259190,114748.6,2.0,2191061,2191061,1758647208725,true
1259191,114743.7,38.0,2191062,2191069,1758647208725,true
1259192,114742.3,30.0,2191070,2191070,1758647209680,false
1259193,114738.0,40.0,2191071,2191071,1758647209690,true
1259194,114738.1,30.0,2191072,2191073,1758647212710,false
1259195,114738.1,30.0,2191074,2191075,1758647215735,false
1259196,114738.1,30.0,2191076,2191076,1758647218766,false
1259197,114738.0,2.0,2191077,2191077,1758647221123,true
1259198,114726.5,40.0,2191078,2191086,1758647221310,true
1259199,114726.6,30.0,2191087,2191089,1758647221795,false
1259200,114726.6,30.0,2191090,2191091,1758647224825,false
1259201,114726.6,28.0,2191092,2191093,1758647227856,false
1259202,114728.8,2.0,2191094,2191094,1758647227856,false
1259203,114731.9,155.0,2191095,2191097,1758647228597,false
1259204,114731.9,30.0,2191098,2191098,1758647230885,false
1259205,114731.9,30.0,2191099,2191099,1758647233915,false
1259206,114731.9,30.0,2191100,2191100,1758647236945,false
1259207,114748.2,30.0,2191101,2191102,1758647239978,false
1259208,114748.2,30.0,2191103,2191103,1758647243006,false
1259209,114748.2,1.0,2191104,2191104,1758647243605,false
1259210,114754.0,75.0,2191105,2191105,1758647243643,false
1259211,114771.1,30.0,2191106,2191106,1758647246036,false
1259212,114771.1,30.0,2191107,2191108,1758647249065,false
1259213,114771.1,30.0,2191109,2191109,1758647252095,false
1259214,114771.0,14.0,2191110,2191114,1758647253939,true
1259215,114755.3,30.0,2191115,2191115,1758647255130,false
1259216,114755.2,24.0,2191116,2191117,1758647256730,true
1259217,114755.1,1.0,2191118,2191118,1758647256730,true
1259218,114743.6,1.0,2191119,2191119,1758647256730,true
1259219,114741.3,14.0,2191120,2191121,1758647256730,true
1259220,114741.3,40.0,2191122,2191123,1758647257160,true
1259221,114741.4,30.0,2191124,2191125,1758647258155,false
1259222,114741.3,40.0,2191126,2191126,1758647259587,true
1259223,114741.4,30.0,2191127,2191128,1758647261185,false
1259224,114741.3,7.0,2191129,2191131,1758647261611,true
1259225,114732.4,33.0,2191132,2191132,1758647261611,true
1259226,114735.5,30.0,2191133,2191136,1758647264215,false
1259227,114735.5,22.0,2191137,2191139,1758647267246,false
1259228,114736.8,8.0,2191140,2191140,1758647267246,false
1259229,114741.0,30.0,2191141,2191142,1758647270275,false
1259230,114740.9,2.0,2191143,2191143,1758647276332,true
1259231,114724.0,30.0,2191144,2191144,1758647276561,false
1259232,114724.0,6.0,2191145,2191147,1758647279426,false
1259233,114726.1,24.0,2191148,2191148,1758647279426,false
1259234,114726.0,40.0,2191149,2191149,1758647279876,true
1259235,114726.1,30.0,2191150,2191150,1758647282458,false
1259236,114734.8,30.0,2191151,2191151,1758647289226,false
1259237,114748.1,22.0,2191152,2191156,1758647301783,true
1259238,114740.8,30.0,2191157,2191158,1758647301971,false
1259239,114740.8,30.0,2191159,2191159,1758647304893,false
1259240,114724.5,40.0,2191160,2191160,1758647306914,true
1259241,114724.6,30.0,2191161,2191161,1758647307930,false
1259242,114724.5,40.0,2191162,2191162,1758647309191,true
1259243,114707.0,30.0,2191163,2191165,1758647317004,false
1259244,114707.0,30.0,2191166,2191166,1758647319866,false
1259245,114707.0,30.0,2191167,2191167,1758647322898,false
1259246,114707.0,10.0,2191168,2191170,1758647325926,false
1259247,114713.7,1.0,2191171,2191171,1758647325926,false
1259248,114713.8,19.0,2191172,2191172,1758647325926,false
1259249,114713.7,2.0,2191173,2191174,1758647328319,true
1259250,114697.6,1.0,2191175,2191175,1758647328338,true
1259251,114695.4,17.0,2191176,2191176,1758647328338,true
1259252,114701.8,1.0,2191177,2191177,1758647328366,true
1259253,114695.4,8.0,2191178,2191180,1758647328366,true
1259254,114686.1,10.0,2191181,2191182,1758647328377,true
1259255,114683.3,2.0,2191183,2191183,1758647328377,true
1259256,114689.3,3.0,2191184,2191184,1758647328956,false
1259257,114692.1,27.0,2191185,2191185,1758647328956,false
1259258,114692.1,30.0,2191186,2191186,1758647331986,false
1259259,114698.2,30.0,2191187,2191189,1758647335015,false
1259260,114702.2,30.0,2191190,2191191,1758647338046,false
1259261,114702.2,30.0,2191192,2191192,1758647341077,false
1259262,114702.1,1.0,2191193,2191193,1758647342585,true
1259263,114702.1,58.0,2191194,2191195,1758647343088,true
1259264,114702.1,1.0,2191196,2191196,1758647343304,true
1259265,114676.3,40.0,2191197,2191198,1758647343725,true
1259266,114676.4,27.0,2191199,2191201,1758647344106,false
1259267,114679.0,3.0,2191202,2191202,1758647344106,false
1259268,114676.4,30.0,2191203,2191203,1758647347136,false
1259269,114682.7,4.0,2191204,2191204,1758647349398,true
1259270,114682.8,2.0,2191205,2191205,1758647350166,false
1259271,114682.9,28.0,2191206,2191206,1758647350166,false
1259272,114687.6,36.0,2191207,2191207,1758647351357,true
1259273,114687.7,30.0,2191208,2191208,1758647353196,false
1259274,114687.7,30.0,2191209,2191209,1758647356226,false
1259275,114687.7,30.0,2191210,2191211,1758647359257,false
1259276,114687.7,1.0,2191212,2191212,1758647362287,false
1259277,114689.2,29.0,2191213,2191213,1758647362287,false
1259278,114690.7,1.0,2191214,2191214,1758647365316,false
1259279,114691.1,29.0,2191215,2191215,1758647365316,false
1259280,114691.1,30.0,2191216,2191216,1758647368347,false
1259281,114702.2,1.0,2191217,2191217,1758647371376,false
1259282,114703.8,29.0,2191218,2191218,1758647371376,false
1259283,114707.5,3.0,2191219,2191220,1758647405495,true
1259284,114707.5,18.0,2191221,2191225,1758647408230,true
1259285,114687.0,13.0,2191226,2191227,1758647408450,false
1259286,114690.1,17.0,2191228,2191228,1758647408450,false
1259287,114689.9,40.0,2191229,2191230,1758647408612,true
1259288,114682.9,30.0,2191231,2191232,1758647411365,false
1259289,114682.8,2.0,2191233,2191233,1758647418202,true
1259290,114673.8,30.0,2191234,2191236,1758647418432,false
1259291,114673.7,40.0,2191237,2191238,1758647418866,true
1259292,114662.4,40.0,2191239,2191239,1758647419746,true
1259293,114662.5,30.0,2191240,2191240,1758647421297,false
1259294,114662.5,30.0,2191241,2191242,1758647424325,false
1259295,114662.5,30.0,2191243,2191243,1758647427354,false
1259296,114662.5,7.0,2191244,2191245,1758647430385,false
1259297,114663.1,23.0,2191246,2191246,1758647430385,false
1259298,114663.1,10.0,2191247,2191248,1758647433416,false
1259299,114664.2,20.0,2191249,2191249,1758647433416,false
1259300,114669.1,5.0,2191250,2191251,1758647453992,true
1259301,114650.1,30.0,2191252,2191254,1758647471688,false
1259302,114650.1,4.0,2191255,2191256,1758647479328,false
1259303,114658.0,10.0,2191257,2191257,1758647479329,false
1259304,114661.6,16.0,2191258,2191258,1758647479329,false
1259305,114661.4,65.0,2191259,2191261,1758647486859,true
1259306,114650.1,30.0,2191262,2191262,1758647487045,false
1259307,114650.0,34.0,2191263,2191264,1758647488513,true
1259308,114650.1,30.0,2191265,2191266,1758647489965,false
1259309,114650.1,30.0,2191267,2191268,1758647492997,false
1259310,114650.0,25.0,2191269,2191269,1758647496264,true
1259311,114645.9,30.0,2191270,2191270,1758647496325,false
1259312,114645.8,2.0,2191271,2191271,1758647496704,true
1259313,114640.6,67.0,2191272,2191274,1758647521221,true
1259314,114622.7,30.0,2191275,2191277,1758647521461,false
1259315,114622.7,30.0,2191278,2191278,1758647524376,false
1259316,114622.7,30.0,2191279,2191280,1758647527415,false
1259317,114622.7,30.0,2191281,2191281,1758647530436,false
1259318,114622.7,1.0,2191282,2191282,1758647538110,false
1259319,114627.8,250.0,2191283,2191289,1758647538285,false
1259320,114644.6,99.0,2191290,2191292,1758647540033,true
1259321,114631.1,30.0,2191293,2191294,1758647541204,false
1259322,114631.1,30.0,2191295,2191296,1758647544239,false
1259323,114631.1,30.0,2191297,2191297,1758647547264,false
1259324,114631.1,5.0,2191298,2191299,1758647550294,false
1259325,114633.0,24.0,2191300,2191300,1758647550294,false
1259326,114633.7,1.0,2191301,2191301,1758647550294,false
1259327,114633.6,20.0,2191302,2191302,1758647576394,true
1259328,114633.6,2.0,2191303,2191303,1758647608177,true
1259329,114621.3,30.0,2191304,2191305,1758647608369,false
1259330,114621.3,30.0,2191306,2191307,1758647675833,false
1259331,114621.3,30.0,2191308,2191308,1758647678755,false
1259332,114621.3,30.0,2191309,2191309,1758647681786,false
1259333,114621.3,30.0,2191310,2191310,1758647684814,false
1259334,114621.3,30.0,2191311,2191311,1758647687845,false
1259335,114621.3,30.0,2191312,2191312,1758647690875,false
1259336,114621.3,30.0,2191313,2191313,1758647693904,false
1259337,114621.3,30.0,2191314,2191314,1758647696935,false
1259338,114621.3,31.0,2191315,2191316,1758647697832,false
1259339,114644.6,2.0,2191317,2191317,1758647700019,true
1259340,114628.7,30.0,2191318,2191318,1758647700116,false
1259341,114629.7,30.0,2191319,2191319,1758647703144,false
1259342,114621.2,9.0,2191320,2191320,1758647713908,true
1259343,114605.5,30.0,2191321,2191322,1758647714123,false
1259344,114588.1,30.0,2191323,2191323,1758647717043,false
1259345,114588.1,30.0,2191324,2191324,1758647720065,false
1259346,114588.1,30.0,2191325,2191325,1758647723101,false
1259347,114588.1,30.0,2191326,2191326,1758647726127,false
1259348,114588.1,30.0,2191327,2191329,1758647729155,false
1259349,114588.1,30.0,2191330,2191330,1758647732186,false
1259350,114588.0,1.0,2191331,2191331,1758647734979,true
1259351,114588.0,1.0,2191332,2191332,1758647737228,true
1259352,114583.3,8.0,2191333,2191334,1758647748161,true
1259353,114563.9,1.0,2191335,2191335,1758647753064,false
1259354,114563.8,16.0,2191336,2191337,1758647798819,true
1259355,114563.8,1.0,2191338,2191338,1758647799850,true
1259356,114558.6,14.0,2191339,2191340,1758647821488,false
1259357,114559.5,16.0,2191341,2191341,1758647821488,false
1259358,114559.5,30.0,2191342,2191342,1758647824405,false
1259359,114559.5,206.0,2191343,2191346,1758647826098,false
1259360,114575.6,60.0,2191347,2191347,1758647826335,true
1259361,114575.6,98.0,2191348,2191350,1758647829278,true
1259362,114568.0,42.0,2191351,2191351,1758647829278,true
1259363,114569.8,30.0,2191352,2191352,1758647831742,false
1259364,114569.8,2.0,2191353,2191354,1758647833987,false
1259365,114575.7,30.0,2191355,2191355,1758647834665,false
1259366,114575.7,280.0,2191356,2191357,1758647835970,false
1259367,114593.2,30.0,2191358,2191358,1758647837701,false
1259368,114610.2,30.0,2191359,2191360,1758647840785,false
1259369,114610.2,30.0,2191361,2191361,1758647843815,false
1259370,114610.2,30.0,2191362,2191362,1758647846845,false
1259371,114610.2,30.0,2191363,2191364,1758647849875,false
1259372,114610.2,30.0,2191365,2191365,1758647852905,false
1259373,114610.2,30.0,2191366,2191366,1758647855934,false
1259374,114610.2,30.0,2191367,2191368,1758647858966,false
1259375,114612.5,5.0,2191369,2191370,1758647861995,false
1259376,114614.1,25.0,2191371,2191371,1758647861995,false
1259377,114614.1,30.0,2191372,2191372,1758647865025,false
1259378,114614.0,60.0,2191373,2191374,1758647867475,true
1259379,114594.3,2.0,2191375,2191375,1758647867755,false
1259380,114594.3,30.0,2191376,2191376,1758647868055,false
1259381,114594.3,30.0,2191377,2191377,1758647871085,false
1259382,114594.3,2.0,2191378,2191378,1758647873393,false
1259383,114610.2,30.0,2191379,2191379,1758647876437,false
1259384,114610.2,21.0,2191380,2191381,1758647879304,false
1259385,114614.1,9.0,2191382,2191382,1758647879304,false
1259386,114614.1,11.0,2191383,2191384,1758647885571,false
1259387,114617.8,19.0,2191385,2191385,1758647885572,false
1259388,114617.8,30.0,2191386,2191386,1758647888426,false
1259389,114633.1,1.0,2191387,2191387,1758647907142,true
1259390,114606.3,1.0,2191388,2191388,1758647907340,false
1259391,114612.0,29.0,2191389,2191389,1758647907340,false
1259392,114613.4,93.0,2191390,2191390,1758647908449,false
1259393,114633.1,71.0,2191391,2191393,1758647934260,true
1259394,114621.7,30.0,2191394,2191396,1758647934431,false
1259395,114625.1,30.0,2191397,2191397,1758647937355,false
1259396,114625.1,18.0,2191398,2191399,1758647940393,false
1259397,114633.2,1.0,2191400,2191400,1758647940393,false
1259398,114634.0,11.0,2191401,2191401,1758647940393,false
1259399,114638.8,30.0,2191402,2191402,1758647951658,false
1259400,114638.8,30.0,2191403,2191403,1758647954574,false
1259401,114653.8,16.0,2191404,2191406,1758647976955,true
1259402,114639.2,30.0,2191407,2191408,1758647977147,false
1259403,114639.1,1.0,2191409,2191409,1758647989487,true
1259404,114617.2,30.0,2191410,2191410,1758647989701,false
1259405,114617.2,30.0,2191411,2191411,1758647992614,false
1259406,114617.2,30.0,2191412,2191412,1758647995646,false
1259407,114617.2,30.0,2191413,2191413,1758647998674,false
1259408,114617.2,30.0,2191414,2191416,1758648001705,false
1259409,114617.2,28.0,2191417,2191419,1758648004734,false
1259410,114617.7,2.0,2191420,2191420,1758648004734,false
1259411,114624.3,30.0,2191421,2191421,1758648015009,false
1259412,114624.3,7.0,2191422,2191422,1758648015723,false
1259413,114624.3,213.0,2191423,2191426,1758648015840,false
1259414,114634.5,30.0,2191427,2191427,1758648017935,false
1259415,114644.7,30.0,2191428,2191429,1758648020968,false
1259416,114644.7,30.0,2191430,2191430,1758648023997,false
1259417,114644.6,1.0,2191431,2191431,1758648027837,true
1259418,114628.8,30.0,2191432,2191432,1758648027925,false
1259419,114624.3,30.0,2191433,2191433,1758648030955,false
1259420,114624.2,1.0,2191434,2191434,1758648035418,true
1259421,114601.8,30.0,2191435,2191435,1758648035514,false
1259422,114601.8,30.0,2191436,2191437,1758648038545,false
1259423,114601.8,30.0,2191438,2191438,1758648041576,false
1259424,114601.8,5.0,2191439,2191440,1758648044605,false
1259425,114607.8,25.0,2191441,2191441,1758648044605,false
1259426,114607.7,50.0,2191442,2191444,1758648051048,false
1259427,114621.7,1.0,2191445,2191445,1758648051227,false
1259428,114633.2,1.0,2191446,2191446,1758648051227,false
1259429,114634.5,28.0,2191447,2191447,1758648051227,false
1259430,114628.2,30.0,2191448,2191448,1758648060619,false
1259431,114635.0,1.0,2191449,2191449,1758648061837,false
1259432,114644.7,30.0,2191450,2191450,1758648063476,false
1259433,114667.7,30.0,2191451,2191452,1758648067556,false
1259434,114667.7,21.0,2191453,2191454,1758648070586,false
1259435,114671.8,9.0,2191455,2191455,1758648070586,false
1259436,114671.8,30.0,2191456,2191457,1758648076601,false
1259437,114671.8,30.0,2191458,2191459,1758648079532,false
1259438,114671.8,30.0,2191460,2191460,1758648082555,false
1259439,114673.7,30.0,2191461,2191461,1758648085585,false
1259440,114673.7,30.0,2191462,2191462,1758648088615,false
1259441,114673.7,30.0,2191463,2191463,1758648091645,false
1259442,114673.7,161.0,2191464,2191467,1758648093694,false
1259443,114699.8,1.0,2191468,2191468,1758648098899,true
1259444,114683.3,30.0,2191469,2191471,1758648099129,false
1259445,114683.3,30.0,2191472,2191472,1758648101997,false
1259446,114683.3,20.0,2191473,2191474,1758648108422,false
1259447,114699.9,30.0,2191475,2191475,1758648121015,false
1259448,114699.8,2.0,2191476,2191477,1758648149587,true
1259449,114684.3,1.0,2191478,2191478,1758648149774,false
